403090200;3;9;2;0; VIÁTICOS Y PASAJES FUERA DEL PAIS ;4;A;;;D;;;403090200
403090300;3;9;3;0; ASIGNACION POR KILOMETROS RECORRIDOS ;4;A;;;D;;;403090300
403100000;3;10;0;0; SERVICIOS PROFESIONALES Y TÉCNICOS ;4;A;;;T;;;403100000
403100100;3;10;1;0; SERVICIOS JURIDICOS ;4;A;;;D;;;403100100
403100200;3;10;2;0; SERVICIOS DE CONTABILIDAD Y AUDITORIA ;4;A;;;D;;;403100200
403100300;3;10;3;0; SERVICIOS DE PROCESAMIENTO DE DATOS ;4;A;;;D;;;403100300
403100400;3;10;4;0; SERVICIOS DE INGENIERIA Y ARQUITECTONICOS ;4;A;;;D;;;403100400
403100500;3;10;5;0; SERVICIOS MÉDICOS, ODONTOLOGICOS Y OTROS SERVICIOS DE SANIDAD ;4;A;;;D;;;403100500
403100600;3;10;6;0; SERVICIOS DE VETERINARIA ;4;A;;;D;;;403100600
403100700;3;10;7;0; SERVICIOS DE CAPACITACION Y ADIESTRAMIENTO ;4;A;;;D;;;403100700
403100800;3;10;8;0; SERVICIOS PRESUPUESTARIOS ;4;A;;;D;;;403100800
403100900;3;10;9;0; SERVICIOS DE LAVANDERIA Y TINTORERIA ;4;A;;;D;;;403100900
403101000;3;10;10;0; SERVICIOS DE VIGILANCIA ;4;A;;;D;;;403101000
403101100;3;10;11;0; SERVICIOS PARA LA ELABORACION Y SUMINISTRO DE COMIDA ;4;A;;;D;;;403101100
403109900;3;10;99;0; OTROS SERVICIOS PROFESIONALES Y TÉCNICOS ;4;A;;;D;;;403109900
403110000;3;11;0;0; CONSERVACION Y REPARACIONES MENORES DE MAQUINARIA Y EQUIPOS ;4;A;;;T;;;403110000
403110100;3;11;1;0; CONSERVACION Y REPARACIONES MENORES DE MAQUINARIA Y DEMÁS EQUIPOS DE CONSTRUCCION, CAMPO, INDUSTRIA Y TALLER ;4;A;;;D;;;403110100
403110200;3;11;2;0; CONSERVACION Y REPARACIONES MENORES DE EQUIPOS DE TRANSPORTE, TRACCION Y ELEVACION ;4;A;;;D;;;403110200
403110300;3;11;3;0; CONSERVACION Y REPARACIONES MENORES DE EQUIPOS DE COMUNICACIONES Y DE SEÑALAMIENTO ;4;A;;;D;;;403110300
403110400;3;11;4;0; CONSERVACION Y REPARACIONES MENORES DE EQUIPOS MÉDICOQUIRURGICOS, DENTALESY DE VETERINARIA ;4;A;;;D;;;403110400
403110500;3;11;5;0; CONSERVACION Y REPARACIONES MENORES DE EQUIPOS CIENTIFICOS, RELIGIOSOS, DEENSEÑANZA Y RECREACION ;4;A;;;D;;;403110500
403110600;3;11;6;0; CONSERVACION Y REPARACIONES MENORES DE EQUIPOS Y ARMAMENTOS DE ORDEN PUBLICO, SEGURIDAD Y DEFENSA NACIONAL ;4;A;;;D;;;403110600
403110700;3;11;7;0; CONSERVACION Y REPARACIONES MENORES DE MÁQUINAS, MUEBLES Y DEMÁS EQUIPOS DEOFICINA Y ALOJAMIENTO ;4;A;;;D;;;403110700
403119900;3;11;99;0; CONSERVACION Y REPARACIONES MENORES DE OTRAS MAQUINARIA Y EQUIPOS ;4;A;;;D;;;403119900
403120000;3;12;0;0; CONSERVACION Y REPARACIONES MENORES DE OBRAS ;4;A;;;T;;;403120000
403120100;3;12;1;0; CONSERVACION Y REPARACIONES MENORES DE OBRAS EN BIENES DEL DOMINIO PRIVADO ;4;A;;;D;;;403120100
403120200;3;12;2;0; CONSERVACION Y REPARACIONES MENORES DE OBRAS EN BIENES DEL DOMINIO PUBLICO ;4;A;;;D;;;403120200
403130000;3;13;0;0; SERVICIOS DE CONSTRUCCIONES TEMPORALES ;4;A;;;T;;;403130000
4031301-00-;3;13;1;0; SERVICIOS DE CONSTRUCCIONES TEMPORALES ;4;A;;;D;;;403130100
403140000;3;14;0;0; SERVICIOS DE CONSTRUCCION DE EDIFICIOS PARA LA VENTA ;4;A;;;T;;;403140000
403140100;3;14;1;0; SERVICIOS DE CONSTRUCCION DE EDIFICIOS PARA LA VENTA ;4;A;;;D;;;403140100
403150000;3;15;0;0; SERVICIOS FISCALES ;4;A;;;T;;;403150000
403150100;3;15;1;0; DERECHOS DE IMPORTACION Y SERVICIOS ADUANEROS ;4;A;;;D;;;403150100
403150200;3;15;2;0; TASAS Y OTROS DERECHOS OBLIGATORIOS ;4;A;;;D;;;403150200
403150300;3;15;3;0; ASIGNACION A AGENTES DE ESPECIES FISCALES ;4;A;;;D;;;403150300
403159900;3;15;99;0; OTROS SERVICIOS FISCALES ;4;A;;;D;;;403159900
403160000;3;16;0;0; SERVICIOS DE DIVERSION, ESPARCIMIENTO Y CULTURALES ;4;A;;;T;;;403160000
403160100;3;16;1;0; SERVICIOS DE DIVERSION, ESPARCIMIENTO Y CULTURALES ;4;A;;;D;;;403160100
403170000;3;17;0;0; SERVICIOS DE GESTION ADMINISTRATIVA PRESTADOS POR ORGANISMOS DE ASISTENCIA TÉCNICA ;4;A;;;T;;;403170000
403170100;3;17;1;0; SERVICIOS DE GESTION ADMINISTRATIVA PRESTADOS POR ORGANISMOS DE ASISTENCIA TÉCNICA ;4;A;;;D;;;403170100
403180000;3;18;0;0; IMPUESTOS INDIRECTOS ;4;A;;;T;;;403180000
403180100;3;18;1;0; IMPUESTO AL VALOR AGREGADO ;4;A;;;D;;;403180100
403189900;3;18;99;0; OTROS IMPUESTOS INDIRECTOS ;4;A;;;D;;;403189900
403990000;3;99;0;0; OTROS SERVICIOS NO PERSONALES ;4;A;;;T;;;403990000
403990100;3;99;1;0; OTROS SERVICIOS NO PERSONALES ;4;A;;;D;;;403990100
40400000;4;0;0;0; ACTIVOS REALES ;4;A;;;T;;;40400000
404010000;4;1;0;0; REPUESTOS Y REPARACIONES MAYORES ;4;A;;;T;;;404010000
404010100;4;1;1;0; REPUESTOS MAYORES ;4;A;;;D;;;404010100
404010101;4;1;1;1; REPUESTOS MAYORES PARA MAQUINARIA Y DEMÁS EQUIPOS DE CONSTRUCCION, CAMPO, INDUSTRIA Y TALLER ;4;A;;;D;;;404010101
404010102;4;1;1;2; REPUESTOS MAYORES PARA EQUIPOS DE TRANSPORTE, TRACCION Y ELEVACION ;4;A;;;D;;;404010102
404010103;4;1;1;3; REPUESTOS MAYORES PARA EQUIPOS DE COMUNICACIONES Y DE SEÑALAMIENTO ;4;A;;;D;;;404010103
404010104;4;1;1;4; REPUESTOS MAYORES PARA EQUIPOS MÉDICO-QUIRURGICOS, DENTALES Y DE VETERINARIA ;4;A;;;D;;;404010104
404010105;4;1;1;5; REPUESTOS MAYORES PARA EQUIPOS CIENTIFICOS, RELIGIOSOS, DE ENSEÑANZA Y RECREACION ;4;A;;;D;;;404010105
404010106;4;1;1;6; REPUESTOS MAYORES PARA EQUIPOS DE SEGURIDAD PUBLICA ;4;A;;;D;;;404010106
404010107;4;1;1;7; REPUESTOS MAYORES PARA MÁQUINAS, MUEBLES Y DEMÁS EQUIPOS DE OFICINA Y ALOJAMIENTO ;4;A;;;D;;;404010107
404010199;4;1;1;99; REPUESTOS MAYORES PARA OTRAS MAQUINARIA Y EQUIPOS ;4;A;;;D;;;404010199
404010200;4;1;2;0; REPARACIONES MAYORES DE MAQUINARIA Y EQUIPOS ;4;A;;;D;;;404010200
404010201;4;1;2;1; REPARACIONES MAYORES DE MAQUINARIA Y DEMÁS EQUIPOS DE CONSTRUCCION, CAMPO,INDUSTRIA Y TALLER ;4;A;;;D;;;404010201
404010202;4;1;2;2; REPARACIONES MAYORES DE EQUIPOS DE TRANSPORTE, TRACCION Y ELEVACION ;4;A;;;D;;;404010202
404010203;4;1;2;3; REPARACIONES MAYORES DE EQUIPOS DE COMUNICACIONES Y DE SEÑALAMIENTO ;4;A;;;D;;;404010203
404010204;4;1;2;4; REPARACIONES MAYORES DE EQUIPOS MÉDICO - QUIRURGICOS, DENTALES Y DE VETERINARIA ;4;A;;;D;;;404010204
404010205;4;1;2;5; REPARACIONES MAYORES DE EQUIPOS CIENTIFICOS, RELIGIOSOS, DE ENSEÑANZA Y RECREACION ;4;A;;;D;;;404010205
404010206;4;1;2;6; REPARACIONES MAYORES DE EQUIPOS Y ARMAMENTOS DE ORDEN PUBLICO, SEGURIDAD YDEFENSA NACIONAL ;4;A;;;D;;;404010206
404010207;4;1;2;7; REPARACIONES MAYORES DE MÁQUINAS, MUEBLES Y DEMÁS EQUIPOS DE OFICINA Y ALOJAMIENTO ;4;A;;;D;;;404010207
404010299;4;1;2;99; REPARACIONES MAYORES DE OTRAS MAQUINARIA Y EQUIPOS ;4;A;;;D;;;404010299
404020000;4;2;0;0; CONSERVACION, AMPLIACIONES Y MEJORAS MAYORES DE OBRAS ;4;A;;;T;;;404020000
404020100;4;2;1;0; CONSERVACION, AMPLIACIONES Y MEJORAS MAYORES DE OBRAS EN BIENES DEL DOMINIOPRIVADO ;4;A;;;D;;;404020100
404020200;4;2;2;0; CONSERVACION, AMPLIACIONES Y MEJORAS MAYORES DE OBRAS EN BIENES DEL DOMINIOPUBLICO ;4;A;;;D;;;404020200
404030000;4;3;0;0; MAQUINARIA Y DEMÁS EQUIPOS DE CONSTRUCCION, CAMPO, INDUSTRIA Y TALLER ;4;A;;;T;;;404030000
4040301-00-;4;3;1;0; MAQUINARIA Y DEMÁS EQUIPOS DE CONSTRUCCION Y MANTENIMIENTO ;4;A;;;D;;;404030100
4040302-00;4;3;2;0; MAQUINARIA Y EQUIPOS PARA MANTENIMIENTO DE AUTOMOTORES ;4;A;;;D;;;404030200
4040303-00;4;3;3;0; MAQUINARIA Y EQUIPOS AGRICOLAS Y PECUARIOS ;4;A;;;D;;;404030300
4040304-00;4;3;4;0; MAQUINARIA Y EQUIPOS DE ARTES GRÁFICAS Y REPRODUCCION ;4;A;;;D;;;404030400
4040305-00;4;3;5;0; MAQUINARIA Y EQUIPOS INDUSTRIALES Y DE TALLER ;4;A;;;D;;;404030500
4040306-00;4;3;6;0; MAQUINARIA Y EQUIPOS DE ENERGIA ;4;A;;;D;;;404030600
404030700;4;3;7;0; MAQUINARIA Y EQUIPOS DE RIEGO Y ACUEDUCTOS ;4;A;;;D;;;404030700
404030800;4;3;8;0; EQUIPOS DE ALMACÉN ;4;A;;;D;;;404030800
404039900;4;3;99;0; OTRA MAQUINARIA Y DEMÁS EQUIPOS DE CONSTRUCCION, CAMPO, INDUSTRIA Y TALLER ;4;A;;;D;;;404039900
404040000;4;4;0;0; EQUIPOS DE TRANSPORTE, TRACCION Y ELEVACION ;4;A;;;T;;;404040000
404040100;4;4;1;0; VEHICULOS AUTOMOTORES TERRESTRES ;4;A;;;D;;;404040100
404040200;4;4;2;0; EQUIPOS FERROVIARIOS Y DE CABLES AÉREOS ;4;A;;;D;;;404040200
404040300;4;4;3;0; EQUIPOS MARITIMOS DE TRANSPORTE ;4;A;;;D;;;404040300
404040400;4;4;4;0; EQUIPOS AÉREOS DE TRANSPORTE ;4;A;;;D;;;404040400
404040500;4;4;5;0; VEHICULOS DE TRACCION NO MOTORIZADOS ;4;A;;;D;;;404040500
404040600;4;4;6;0; EQUIPOS AUXILIARES DE TRANSPORTE ;4;A;;;D;;;404040600
404049900;4;4;99;0; OTROS EQUIPOS DE TRANSPORTE, TRACCION Y ELEVACION ;4;A;;;D;;;404049900
404050000;4;5;0;0; EQUIPOS DE COMUNICACIONES Y DE SEÑALAMIENTO ;4;A;;;T;;;404050000
404050100;4;5;1;0; EQUIPOS DE TELECOMUNICACIONES ;4;A;;;D;;;404050100
404050200;4;5;2;0; EQUIPOS DE SEÑALAMIENTO ;4;A;;;D;;;404050200
404050300;4;5;3;0; EQUIPOS DE CONTROL DE TRÁFICO AÉREO ;4;A;;;D;;;404050300
404050400;4;5;4;0; EQUIPOS DE CORREO ;4;A;;;D;;;404050400
404059900;4;5;99;0; OTROS EQUIPOS DE COMUNICACIONES Y DE SEÑALAMIENTO ;4;A;;;D;;;404059900
404060000;4;6;0;0; EQUIPOS MÉDICO - QUIRURGICOS, DENTALES Y DE VETERINARIA ;4;A;;;T;;;404060000
404060100;4;6;1;0; EQUIPOS MÉDICO - QUIRURGICOS, DENTALES Y DE VETERINARIA ;4;A;;;D;;;404060100
404069900;4;6;99;0; OTROS EQUIPOS MÉDICO - QUIRURGICOS, DENTALES Y DE VETERINARIA ;4;A;;;D;;;404069900
404070000;4;7;0;0; EQUIPOS CIENTIFICOS, RELIGIOSOS, DE ENSEÑANZA Y RECREACION ;4;A;;;T;;;404070000
404070100;4;7;1;0; EQUIPOS CIENTIFICOS Y DE LABORATORIO ;4;A;;;D;;;404070100
404070200;4;7;2;0; EQUIPOS DE ENSEÑANZA, DEPORTE Y RECREACION ;4;A;;;D;;;404070200
404070300;4;7;3;0; OBRAS DE ARTE ;4;A;;;D;;;404070300
404070400;4;7;4;0; LIBROS, REVISTAS Y OTROS INSTRUMENTOS DE ENSEÑANZAS ;4;A;;;D;;;404070400
404070500;4;7;5;0; EQUIPOS RELIGIOSOS ;4;A;;;D;;;404070500
404070600;4;7;6;0; INSTRUMENTOS MUSICALES ;4;A;;;D;;;404070600
404079900;4;7;99;0; OTROS EQUIPOS CIENTIFICOS, RELIGIOSOS, DE ENSEÑANZA Y RECREACION ;4;A;;;D;;;404079900
404080000;4;8;0;0; EQUIPOS Y ARMAMENTOS DE ORDEN PUBLICO, SEGURIDAD Y DEFENSA NACIONAL ;4;A;;;T;;;404080000
404080100;4;8;1;0; EQUIPOS Y ARMAMENTOS DE ORDEN PUBLICO, SEGURIDAD Y DEFENSA NACIONAL ;4;A;;;D;;;404080100
404089900;4;8;99;0; OTROS EQUIPOS Y ARMAMENTOS DE ORDEN PUBLICO, SEGURIDAD Y DEFENSA NACIONAL ;4;A;;;D;;;404089900
404090000;4;9;0;0; MÁQUINAS, MUEBLES Y DEMÁS EQUIPOS DE OFICINA Y ALOJAMIENTO ;4;A;;;T;;;404090000
404090100;4;9;1;0; MOBILIARIO Y EQUIPOS DE OFICINA ;4;A;;;D;;;404090100
404090200;4;9;2;0; EQUIPOS DE COMPUTACION ;4;A;;;D;;;404090200
404090300;4;9;3;0; MOBILIARIO Y EQUIPOS DE ALOJAMIENTO ;4;A;;;D;;;404090300
404099900;4;9;99;0; OTRAS MÁQUINAS, MUEBLES Y DEMÁS EQUIPOS DE OFICINA Y ALOJAMIENTO ;4;A;;;D;;;404099900
404100000;4;10;0;0; SEMOVIENTES ;4;A;;;T;;;404100000
404100100;4;10;1;0; SEMOVIENTES ;4;A;;;D;;;404100100
404110000;4;11;0;0; INMUEBLES, MAQUINARIA Y EQUIPOS USADOS ;4;A;;;T;;;404110000
404110100;4;11;1;0; ADQUISICION DE TIERRAS Y TERRENOS ;4;A;;;D;;;404110100
404110200;4;11;2;0; ADQUISICION DE EDIFICIOS E INSTALACIONES ;4;A;;;D;;;404110200
404110300;4;11;3;0; EXPROPIACION DE TIERRAS Y TERRENOS ;4;A;;;D;;;404110300
404110400;4;11;4;0; EXPROPIACION DE EDIFICIOS E INSTALACIONES ;4;A;;;D;;;404110400
404110500;4;11;5;0; ADQUISICION DE MAQUINARIA Y EQUIPOS USADOS ;4;A;;;D;;;404110500
404110501;4;11;5;1; MAQUINARIA Y DEMÁS EQUIPOS DE CONSTRUCCION, CAMPO, INDUSTRIA Y TALLER ;4;A;;;D;;;404110501
404110502;4;11;5;2; EQUIPOS DE TRANSPORTE, TRACCION Y ELEVACION ;4;A;;;D;;;404110502
404110503;4;11;5;3; EQUIPOS DE COMUNICACIONES Y DE SEÑALAMIENTO ;4;A;;;D;;;404110503
404110504;4;11;5;4; EQUIPOS MÉDICO - QUIRURGICOS, DENTALES Y DE VETERINARIA ;4;A;;;D;;;404110504
404110505;4;11;5;5; EQUIPOS CIENTIFICOS, RELIGIOSOS, DE ENSEÑANZA Y RECREACION ;4;A;;;D;;;404110505
404110506;4;11;5;6; EQUIPOS PARA SEGURIDAD PUBLICA ;4;A;;;D;;;404110506
404110507;4;11;5;7; MÁQUINAS, MUEBLES Y DEMÁS EQUIPOS DE OFICINA Y ALOJAMIENTO ;4;A;;;D;;;404110507
404110599;4;11;5;99; OTRAS MAQUINARIA Y EQUIPOS USADOS ;4;A;;;D;;;404110599
404120000;4;12;0;0; ACTIVOS INTANGIBLES ;4;A;;;T;;;404120000
404120100;4;12;1;0; MARCAS DE FÁBRICA Y PATENTES DE INVENCION ;4;A;;;D;;;404120100
404120200;4;12;2;0; DERECHOS DE AUTOR ;4;A;;;D;;;404120200
404120300;4;12;3;0; GASTOS DE ORGANIZACION ;4;A;;;D;;;404120300
404120400;4;12;4;0; PAQUETES Y PROGRAMAS DE COMPUTACION ;4;A;;;D;;;404120400
404120500;4;12;5;0; ESTUDIOS Y PROYECTOS ;4;A;;;D;;;404120500
404129900;4;12;99;0; OTROS ACTIVOS INTANGIBLES ;4;A;;;D;;;404129900
404130000;4;13;0;0; ESTUDIOS Y PROYECTOS PARA INVERSION EN ACTIVOS FIJOS ;4;A;;;T;;;404130000
4041301-00-;4;13;1;0; ESTUDIOS Y PROYECTOS APLICABLES A BIENES DEL DOMINIO PRIVADO ;4;A;;;D;;;404130100
4041302-00;4;13;2;0; ESTUDIOS Y PROYECTOS APLICABLES A BIENES DEL DOMINIO PUBLICO ;4;A;;;D;;;404130200
404140000;4;14;0;0; CONTRATACION DE INSPECCION DE OBRAS ;4;A;;;T;;;404140000
404140100;4;14;1;0; CONTRATACION DE INSPECCION DE OBRAS DE BIENES DEL DOMINIO PRIVADO ;4;A;;;D;;;404140100
404140200;4;14;2;0; CONTRATACION DE INSPECCION DE OBRAS DE BIENES DEL DOMINIO PUBLICO ;4;A;;;D;;;404140200
404150000;4;15;0;0; CONSTRUCCIONES DEL DOMINIO PRIVADO ;4;A;;;T;;;404150000
404150100;4;15;1;0; CONSTRUCCIONES DE EDIFICIOS MÉDICO-ASISTENCIALES ;4;A;;;D;;;404150100
404150200;4;15;2;0; CONSTRUCCIONES DE EDIFICIOS MILITARES Y DE SEGURIDAD ;4;A;;;D;;;404150200
404150300;4;15;3;0; CONSTRUCCIONES DE EDIFICIOS EDUCATIVOS ;4;A;;;D;;;404150300
404150400;4;15;4;0; CONSTRUCCIONES DE EDIFICIOS CULTURALES ;4;A;;;D;;;404150400
404150500;4;15;5;0; CONSTRUCCIONES DE EDIFICIOS PARA OFICINA ;4;A;;;D;;;404150500
404150600;4;15;6;0; CONSTRUCCIONES DE EDIFICIOS INDUSTRIALES ;4;A;;;D;;;404150600
404160000;4;16;0;0; CONSTRUCCIONES DEL DOMINIO PUBLICO ;4;A;;;T;;;404160000
404160100;4;16;1;0; CONSTRUCCION DE VIALIDAD ;4;A;;;D;;;404160100
404160200;4;16;2;0; CONSTRUCCION DE PLAZAS, PARQUES Y SIMILARES ;4;A;;;D;;;404160200
404160300;4;16;3;0; CONSTRUCCIONES DE INSTALACIONES HIDRÁULICAS ;4;A;;;D;;;404160300
404160400;4;16;4;0; CONSTRUCCIONES DE PUERTOS Y AEROPUERTOS ;4;A;;;D;;;404160400
404990000;4;99;0;0; OTROS ACTIVOS REALES ;4;A;;;T;;;404990000
404990100;4;99;1;0; OTROS ACTIVOS REALES ;4;A;;;D;;;404990100
405000000;5;0;0;0; ACTIVOS FINANCIEROS ;4;A;;;T;;;405000000
405010000;5;1;0;0; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL ;4;A;;;T;;;405010000
405010100;5;1;1;0; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL AL SECTOR PRIVADO ;4;A;;;D;;;405010100
405010200;5;1;2;0; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL AL SECTOR PUBLICO ;4;A;;;D;;;405010200
405010201;5;1;2;1; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES ;4;A;;;D;;;405010201
405010202;5;1;2;2; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL A INSTITUCIONES DE PROTECCION SOCIAL ;4;A;;;D;;;405010202
405010203;5;1;2;3; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS ;4;A;;;D;;;405010203
405010204;5;1;2;4; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS ;4;A;;;D;;;405010204
405010205;5;1;2;5; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS ;4;A;;;D;;;405010205
405010206;5;1;2;6; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL A ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS ;4;A;;;D;;;405010206
405010207;5;1;2;7; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL A ORGANISMOS DEL SECTOR PUBLICO PARA EL PAGO DE SU DEUDA ;4;A;;;D;;;405010207
405010300;5;1;3;0; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL AL SECTOR EXTERNO ;4;A;;;D;;;405010300
405010301-;5;1;3;1; APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL A ORGANISMOS INTERNACIONALES ;4;A;;;D;;;405010301
405010399;5;1;3;99; OTROS APORTES EN ACCIONES Y PARTICIPACIONES DE CAPITAL AL SECTOR EXTERNO ;4;A;;;D;;;405010399
405020000;5;2;0;0; ADQUISICION DE TITULOS Y VALORES QUE NO OTORGAN PROPIEDAD ;4;A;;;T;;;405020000
405020100;5;2;1;0; ADQUISICION DE TITULOS Y VALORES A CORTO PLAZO ;4;A;;;D;;;405020100
405020101;5;2;1;1; ADQUISICION DE TITULOS Y VALORES PRIVADOS ;4;A;;;D;;;405020101
405020102;5;2;1;2; ADQUISICION DE TITULOS Y VALORES PUBLICOS ;4;A;;;D;;;405020102
405020103;5;2;1;3; ADQUISICION DE TITULOS Y VALORES EXTERNOS ;4;A;;;D;;;405020103
405020200;5;2;2;0; ADQUISICION DE TITULOS Y VALORES A LARGO PLAZO ;4;A;;;D;;;405020200
405020201;5;2;2;1; ADQUISICION DE TITULOS Y VALORES PRIVADOS ;4;A;;;D;;;405020201
405020202;5;2;2;2; ADQUISICION DE TITULOS Y VALORES PUBLICOS ;4;A;;;D;;;405020202
405020203;5;2;2;3; ADQUISICION DE TITULOS Y VALORES EXTERNOS ;4;A;;;D;;;405020203
405030000;5;3;0;0; CONCESION DE PRÉSTAMOS A CORTO PLAZO ;4;A;;;T;;;405030000
4050301-00-;5;3;1;0; CONCESION DE PRÉSTAMOS AL SECTOR PRIVADO A CORTO PLAZO ;4;A;;;D;;;405030100
4050302-00;5;3;2;0; CONCESION DE PRÉSTAMOS AL SECTOR PUBLICO A CORTO PLAZO ;4;A;;;D;;;405030200
4050302-01-;5;3;2;1; CONCESION DE PRÉSTAMOS A LA REPUBLICA ;4;A;;;D;;;405030201
4050302-02-;5;3;2;2; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES ;4;A;;;D;;;405030202
4050302-03-;5;3;2;3; CONCESION DE PRÉSTAMOS A INSTITUCIONES DE PROTECCION SOCIAL ;4;A;;;D;;;405030203
4050302-04-;5;3;2;4; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS ;4;A;;;D;;;405030204
4050302-05-;5;3;2;5; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NOPETROLEROS ;4;A;;;D;;;405030205
4050302-06-;5;3;2;6; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS ;4;A;;;D;;;405030206
4050302-07;5;3;2;7; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS FINANCIERAS NO BANCARIOS ;4;A;;;D;;;405030207
4050302-08;5;3;2;8; CONCESION DE PRÉSTAMOS AL PODER ESTADAL ;4;A;;;D;;;405030208
4050302-09;5;3;2;9; CONCESION DE PRÉSTAMOS AL PODER MUNICIPAL ;4;A;;;D;;;405030209
4050303-00;5;3;3;0; CONCESION DE PRÉSTAMOS AL SECTOR EXTERNO A CORTO PLAZO ;4;A;;;D;;;405030300
4050303-01-;5;3;3;1; CONCESION DE PRÉSTAMOS A INSTITUCIONES SIN FINES DE LUCRO ;4;A;;;D;;;405030301
4050303-02-;5;3;3;2; CONCESION DE PRÉSTAMOS A GOBIERNOS EXTRANJEROS ;4;A;;;D;;;405030302
4050303-03;5;3;3;3; CONCESION DE PRÉSTAMOS A ORGANISMOS INTERNACIONALES ;4;A;;;D;;;405030303
405040000;5;4;0;0; CONCESION DE PRÉSTAMOS A LARGO PLAZO ;4;A;;;T;;;405040000
405040100;5;4;1;0; CONCESION DE PRÉSTAMOS AL SECTOR PRIVADO A LARGO PLAZO ;4;A;;;D;;;405040100
405040200;5;4;2;0; CONCESION DE PRÉSTAMOS AL SECTOR PUBLICO A LARGO PLAZO ;4;A;;;D;;;405040200
405040201;5;4;2;1; CONCESION DE PRÉSTAMOS A LA REPUBLICA ;4;A;;;D;;;405040201
405040202;5;4;2;2; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES ;4;A;;;D;;;405040202
405040203;5;4;2;3; CONCESION DE PRÉSTAMOS A INSTITUCIONES DE PROTECCION SOCIAL ;4;A;;;D;;;405040203
405040204;5;4;2;4; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS ;4;A;;;D;;;405040204
405040205;5;4;2;5; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NOPETROLEROS ;4;A;;;D;;;405040205
405040206;5;4;2;6; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS ;4;A;;;D;;;405040206
405040207;5;4;2;7; CONCESION DE PRÉSTAMOS A ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS ;4;A;;;D;;;405040207
405040208;5;4;2;8; CONCESION DE PRÉSTAMOS AL PODER ESTADAL ;4;A;;;D;;;405040208
405040209;5;4;2;9; CONCESION DE PRÉSTAMOS AL PODER MUNICIPAL ;4;A;;;D;;;405040209
405040300;5;4;3;0; CONCESION DE PRÉSTAMOS AL SECTOR EXTERNO A LARGO PLAZO ;4;A;;;D;;;405040300
405040301-;5;4;3;1; CONCESION DE PRÉSTAMOS A INSTITUCIONES SIN FINES DE LUCRO ;4;A;;;D;;;405040301
405040302-;5;4;3;2; CONCESION DE PRÉSTAMOS A GOBIERNOS EXTRANJEROS ;4;A;;;D;;;405040302
405040303-;5;4;3;3; CONCESION DE PRÉSTAMOS A ORGANISMOS INTERNACIONALES ;4;A;;;D;;;405040303
405050000;5;5;0;0; INCREMENTO DE DISPONIBILIDADES ;4;A;;;T;;;405050000
405050100;5;5;1;0; INCREMENTO EN CAJA ;4;A;;;D;;;405050100
405050200;5;5;2;0; INCREMENTO EN BANCOS ;4;A;;;D;;;405050200
405050201;5;5;2;1; INCREMENTO EN BANCOS PUBLICOS ;4;A;;;D;;;405050201
405050202;5;5;2;2; INCREMENTO EN BANCOS PRIVADOS ;4;A;;;D;;;405050202
405050203;5;5;2;3; INCREMENTO EN BANCOS DEL EXTERIOR ;4;A;;;D;;;405050203
405050300;5;5;3;0; INCREMENTO DE INVERSIONES TEMPORALES ;4;A;;;D;;;405050300
405060000;5;6;0;0; INCREMENTO DE CUENTAS POR COBRAR A CORTO PLAZO ;4;A;;;T;;;405060000
